115794,Aggression in psychology || Aggression and psychology
115839,Venus in mythology || Venus (mythology)
115870,Battalions of the United States Marine Corps || Infantry battalions of the United States Marine Corps
115907,Olympic gold medalists for the United States in athletics (track and field) || Olympic gold medalists for the United States in athletics
115917,Laws and regulations on electronic cigarettes by country || Laws affecting electronic cigarettes
115921,Livestock weight measurement || Livestock weights and measures
115925,Demeter in mythology and art || Demeter in mythology and religion
116011,Alabama government agencies || State agencies of Alabama
116105,Hantaviruses || Hantavirus
116141,QuickTime technology || QuickTime
116147,Health professionals from New York (state) || Health professionals in New York (state)
116155,Hungarian Forint || Hungarian forint
116157,Economic history of Hungary || Economy of Hungary
116191,Cultural terminology in German-speaking countries || Cultural terminology in Germany
116214,Laws of Scotland || Laws in Scotland
116219,Group exercise activities || Group exercise
116233,Governing bodies of municipalities and counties of the U.S. states || Governing bodies of municipalities in the United States
116254,Certified public accountants in the United States || Certified Public Accountants in the United States
116298,Financial markets regulations in the United States || Financial markets regulations
116306,Defense procurement || Military procurement
116310,E-procurement software || Procurement software
116323,Waterproofing methods || Waterproofing methods and materials
116335,Computer file synchronization technologies || Computer file synchronization || Computer file synchronization technology
116342,"Towns in Wayne County, Georgia || Wayne County, Georgia"
116362,The Golden Girls || Golden Girls || Golden Girls (TV series)
116399,Paramilitary organizations by type || Paramilitary organizations
116450,Tax software || Tax software in the United States
116464,Marching band instruments || Brass instruments used in marching bands || Instruments used in marching bands
116485,Luminosity in astronomy || Luminosity (astronomy)
116505,"Geography of Kern County, California || Census-designated places in Kern County, California"
116516,Heart health diets || Heart health dietetics
116522,MOSFETs || Power MOSFETs || MOSFET types
116534,Card games equipment and accessories || Card games accessories and equipment
116547,Musical ensembles || Musical ensembles by type
116548,Percussion performance techniques || Percussion performance
116549,Differential geometry and topology || Differential geometry and topology terms
116552,Trade unionism in the United Kingdom || Trade unions in the United Kingdom
116561,Amish culture || Amish culture and traditions
116572,"Chittenden County, Vermont || Chittenden County, Vermont geography stubs"
116581,19th-century fashion || 19th-century clothing || Dress codes in the 19th century
116608,Traditional Japanese dolls || Japanese traditional dolls
116635,"Cherokee County, Georgia || Census-designated places in Cherokee County, Georgia || Geography of Cherokee County, Georgia"
116654,IEEE 802.11 || IEEE 802.11ac
116669,Residential building design and planning || Residential building design and construction
116695,Civilizations in Africa || Civilizations of Africa
116750,Railway stations in Manhattan || Railway stations in New York City
116764,Identifiers in computer systems || Identifiers in computing
116773,NCAA Division I women's basketball programs || NCAA Division I women's basketball teams || College women's basketball teams in the United States
116774,"Clemson University athletics facilities || Sports venues in Clemson, South Carolina"
116779,Distilled drinks terminology || Alcoholic drink terminology
116792,Infrastructure lighting || Infrastructure lighting systems
116804,The Smashing Pumpkins albums || Smashing Pumpkins albums
116832,"Hospitals in Phoenix, Arizona || Healthcare in Phoenix, Arizona"
116872,Cyprinidae || Cyprinid fish of Asia || Cyprinid fish
116888,Economic impact of foreclosure || Economic impact of foreclosures
116895,"Transportation in El Paso, Texas || Transportation in El Paso County, Texas"
116915,Libraries and information science terminology || Libraries and information science standards
116920,Civic charters in law and governance || Civic charters and constitutions
116934,Website management tools || Website management tools and methods
116940,Social media demographics || Demographics of social media users
116954,Traditional medicine in Mexico || Traditional Mexican medicine
116957,Cultural history of health and wellness practices || Cultural history of health and wellness
116980,Sleeves (clothing) || Sleeves
116982,Ancient siege engines || Siege engines in antiquity
116991,Sports attendance statistics and trends || Sports attendance statistics and records
117054,Education issues in society || Social issues in education || Social issues in schools
117059,Soil-transmitted helminthiasis || Soil-transmitted helminthiases
117062,Diseases associated with poor sanitation || Diseases associated with poor sanitation conditions
117107,Surveying professions || Surveying occupations
117111,Holy Days of Obligation in the Catholic Church || Holy days of obligation in the Catholic Church || Holy Days of Obligation (Catholic Church)
117120,Traffic signals || Traffic signals in the United States
117164,"Transportation buildings and structures in Illinois || Transportation buildings and structures in Chicago, Illinois"
117175,Kagoshima Prefecture || Tourism in Kagoshima Prefecture || Geography of Kagoshima Prefecture || Tourist attractions in Kagoshima Prefecture
117180,Parabolas (mathematics) || Parabolas
117197,Linguistic loanwords from French to English || Linguistic loanwords in English from French || Linguistic loanwords from French into English
117210,The Smurfs characters || Smurfs characters
117230,"Cape Canaveral, Florida geography stubs || Cape Canaveral, Florida || Cape Canaveral"
117249,Dietary supplements for arthritis || Dietary supplements for arthritis treatment
117261,Great Wall of China || The Great Wall of China
117297,Crispy foods || Crispy foods and snacks
117315,"Karnes County, Texas || Education in Karnes County, Texas"
117321,ICICI Bank || ICICI Group
117340,Public holidays in Ireland || Public holidays in the Republic of Ireland
117369,Honeywell || Honeywell International Inc.
117376,Banks based in Virginia || Banks in Virginia
117397,Warframe || Warframe (video game)
117402,"Tourism in Saint Thomas, U.S. Virgin Islands || Hotels in the United States Virgin Islands || Hospitality industry in Saint Thomas, U.S. Virgin Islands || Hotels in Saint Thomas, U.S. Virgin Islands"
117425,Diablo III || Diablo (series)
117429,Gastrointestinal disorders during pregnancy || Gastrointestinal diseases during pregnancy
117431,Sunscreen and sun protection topics || Sunscreen and sun protection products
117442,Berber people || Berber peoples
117443,History of North Africa || North African history
117447,Circumcision and foreskin care practices || Circumcision and foreskin care
117458,Cabinet departments of the United States government || Cabinet departments of the United States Government
117475,Windward Islands || Windward Islands (Caribbean)
117487,Aquatic sports gear || Aquatic sports gear and accessories
117489,Burn treatment || Burn treatments
117501,Shock absorbers || Shock absorbers technology
117510,Habitats in spaceflight || Habitats in space exploration
117518,"Martha's Vineyard || Martha's Vineyard, Massachusetts"
117520,"Towns in Dukes County, Massachusetts || Geography of Dukes County, Massachusetts"
117527,UC Berkeley student life and culture || UC Berkeley student life
117528,GPA scale educational assessment systems || GPA scale educational assessment
117568,Linguistics research topics || Linguistics research studies
117603,Indigenous peoples of the Arctic || Indigenous peoples in the Arctic
117604,Eskimo-Aleut languages || Eskimo–Aleut languages
117621,Enchantments in Minecraft || Minecraft enchantments
117634,Rivers of Pakistan || Geography of Pakistan rivers
117635,Indus River system || Indus River
117643,Partition of India || Partition of British India
117649,Hank Williams Jr. || Hank Williams
117673,"Randolph County, North Carolina || Cities in Randolph County, North Carolina || Census-designated places in Randolph County, North Carolina"
117675,"Geography of Randolph County, North Carolina || Towns in Randolph County, North Carolina"
117694,Nanoscale science and engineering || Nanoscale technology
117702,Gig economy companies || Gig economy companies of the United States
117734,Filipino film actresses || 21st-century Filipino actresses
117754,Largest stadiums by capacity worldwide || Largest stadiums by capacity
117770,Traditional African musical instruments || African traditional music instruments || Musical instruments of Africa
117799,CrossFit || CrossFit training
117832,Fees and charges legislation in the United States || Fees and charges by government agencies in the United States
117885,Fantasy role-playing video games settings || Fantasy video game settings || Fantasy video games settings
117902,Celebrities in advertising campaigns || Celebrities in advertising
117961,Populated places in Argentina || Cities in Argentina
117977,"Cities in Gaston County, North Carolina || Towns in Gaston County, North Carolina"
117981,Major League Baseball catchers || Baseball catchers
117988,Shoreline management || Sustainable shoreline management
118002,Surrender of Japan || Surrender of Japan in World War II
118019,Carbonated drinks || Carbonated water
118031,"Towns in Lumpkin County, Georgia || Lumpkin County, Georgia || Geography of Lumpkin County, Georgia"
118037,Sailor culture and traditions || Sailor culture
118077,Water sports equipment rental companies || Recreational watercraft rental companies || Water sports equipment rental services
118090,Manicures || Manicure
118141,"Towns in Creek County, Oklahoma || Geography of Creek County, Oklahoma"
118151,Sculptors from France || French sculptors
118170,"Cities in Shannon County, Missouri || Geography of Shannon County, Missouri || Shannon County, Missouri geography stubs"
118190,Nymphs in Greek mythology || Nymphs of Greek mythology
118220,Harassment law || Harassment law in the United States
118228,Megacities in Asia || Megacities of Asia
118275,"Asotin County, Washington || Cities in Asotin County, Washington || Census-designated places in Asotin County, Washington"
118292,Invasions of Europe by Norsemen and Vikings || Invasions of England by Norsemen and Vikings
118314,Lemongrass products || Lemongrass-based products
118317,Contingency plans || Contingency planning
118319,Tactical decision-making processes || Tactical decision-making
118351,Geography of County Antrim || Towns and villages in County Antrim
118352,Northern Ireland tourist attractions || Northern Ireland tourism attractions || Tourist attractions in Northern Ireland
118373,Theatre companies in Manila || Performing arts venues in Metro Manila
118377,Low-purine diets || Low-purine diet
118425,Shoe sizes || Shoe size
118438,Mobile device management software || Mobile device management tools
118450,Neuroanatomy of vision pathways and structures || Neuroanatomy of vision pathways and centers
118465,Maritime transport economics || Maritime economics
118475,Jeans brands || Jeans by brand || Jeans by brand or manufacturer
118499,Tensile strength || Tensile testing
118504,Luthiers tools and supplies || Luthier tools and supplies
118506,Attention (psychology) || Attention in psychology
118514,Cathodic protection || Cathodic protection methods || Cathodic protection systems
118535,Orchestras || Orchestras by type
118537,Piano tuning and repair || Piano tuning || Piano tuning and maintenance
118546,Smartphone user interfaces || Smartphone user guides
118571,Gases with distinct odors || Gases with distinctive odors
118651,Units of textile measurement || Textile measurement
118661,History of papermaking by region or material type || History of papermaking
118669,Drops (liquid) || Drops (unit) || Drops (liquid measurement)
118673,"Ann Arbor, Michigan || Ann Arbor, Michigan geography stubs"
118683,Drumming rudiments || Drumming || Drumming techniques
118780,Warehouse equipment || Warehouse technology
118788,French distilled beverages || French brands of alcohol || Distilled drinks of France
118806,Zodiac constellations || Zodiacal constellations
118847,Haiti–United States relations || United States–Haiti relations
118883,"Towns in Sumter County, South Carolina || Populated places in Sumter County, South Carolina || Geography of Sumter County, South Carolina"
118890,Aerospace industry professions || Aerospace industry occupations
118894,Linguistic minorities of Europe || Linguistic minorities in Europe
118941,Astronomy of Canada || Astronomy in Canada
118982,Hawaii World War II sites || World War II sites in Hawaii
119012,"Economic history of Fresno County, California || Economic history of Fresno, California"
119073,Inflatable play equipment || Inflatable play structures
119104,Greek mythology characters || Mythological Greek characters
119162,Crossover (music) || Crossover music
119178,Lepidoptera life cycle || Lepidoptera life cycles
119180,Caterpillars in culture and science || Caterpillars in culture and biology
119369,1990s American girl groups || 2000s American girl groups
119387,MGM films || MGM movies
119407,"Census-designated places in Taylor County, Texas || Taylor County, Texas"
119416,Dallas/Fort Worth International Airport || Dallas Fort Worth International Airport || Dallas–Fort Worth International Airport
119455,19th-century German physicians || German physicians
119471,Hip hop in film || Hip hop in film and television || Hip hop films
119481,Marriage and family therapy || Marriage and family therapy in the United States
119489,Tomato-based foods and drinks || Tomato-based foods and beverages
119506,Assisted living facilities in Illinois || Elderly care organizations based in Illinois
119509,"Lakes of Lake County, Illinois || Geography of Lake County, Illinois"
119519,"Census-designated places in Essex County, New Jersey || Essex County, New Jersey"
119536,Hong Kong male film actors || Hong Kong film actors
119603,Electrical relays in vehicles || Automotive relays
119639,Guns in society || Guns and society
119650,Hazard identification in workplaces || Hazard identification in the workplace
119688,Infertility treatment in females || Infertility treatment in women
119754,Self-publishing || Self-publishing industry
119764,Drying processes in construction || Drying processes in construction materials
119810,Presidency of William Henry Harrison || Presidency of Benjamin Harrison
119814,Pacing and defibrillation therapy || Pacing and defibrillation therapy in medicine
119849,"Des Moines County, Iowa || Census-designated places in Des Moines County, Iowa"
119850,"Burlington, Iowa || Burlington, Iowa geography stubs"
119896,E-waste management || E-waste
119905,Service animals || Service dogs
119911,Hazard prevention in engineering || Hazard prevention in engineering design
119913,Positions in ice hockey || Ice hockey positions and roles || Ice hockey positions
119983,Counterculture of the 1960s || 1960s counterculture
119987,Android emulation software || Windows emulation software || Emulation software for Android (operating system)
120025,Economic impact of alcohol consumption || Economic impact of alcohol
120060,Sewing equipment and supplies || Sewing equipment and tools || Sewing equipment and accessories
120066,Given names of Slavic origin || Slavic-language names
120093,Vehicle trim levels || Vehicle trim levels and features
120099,Cultural symbolism of flowers || Symbolism in flowers
120133,Single-gene diseases || Single-gene disorders
120159,BitTorrent clients for Linux || Bittorrent clients for Linux
120160,Poppies || Poppies (plants)
120198,"Villages in Guernsey County, Ohio || Geography of Guernsey County, Ohio || Towns in Guernsey County, Ohio"
120205,Street legal vehicles || Street-legal vehicles
120227,"Sports in Seattle, Washington || Athletics in Seattle, Washington"
120230,Clipboard management in computing || Clipboard management software
120295,Soft drinks introduced in the 1990s || Soft drinks introduced in 1997
120300,"Hospitals in Detroit, Michigan || Hospitals in Detroit"
120308,Telephone numbers in the Netherlands || Telecommunications in the Netherlands
120323,Temporary structures used in construction || Temporary structures used in construction sites
120326,Lionsgate films || Lionsgate Films
120430,Hatred || Hatred and discrimination
120443,Internet Explorer add-ons || Web browser add-ons || Microsoft Internet Explorer add-ons
120459,"Pitt County, North Carolina || Incorporated places in Pitt County, North Carolina"
120479,"Geography of Taylor County, Texas || Cities in Taylor County, Texas"
120497,"Geography of Eaton County, Michigan || Windsor Township, Eaton County, Michigan"
120499,Lansing–East Lansing metropolitan area || Lansing–East Lansing metropolitan area geography stubs
120500,"Eaton County, Michigan || Eaton County, Michigan geography stubs || Census-designated places in Eaton County, Michigan"
120532,Torque || Torque (mechanics) || Torque (physics)
120534,Military ranks of the United States Air Force || Ranks of the United States Air Force
120559,Bose products || Bose Corporation products
120596,"Transport in Hyderabad, India || Transport in Hyderabad"
120642,Toowoomba || Toowoomba Region
120643,"Economic history of Queensland || Economic history of Queensland, Australia"
120648,Persuasive writing || Persuasive writing techniques
120681,"Towns in Pendleton County, West Virginia || Geography of Pendleton County, West Virginia"
120709,Napa Valley wineries || Wineries of Napa Valley AVA || Wineries in Napa Valley
120710,"Sonoma County wineries || Wineries in Sonoma County, California"
120718,Records management technology || Records management software
120724,Motorcycling terms || Motorcycling terminology
120725,Two-wheeled vehicles || Two-wheeled motor vehicles
120726,Vehicle design and construction || Vehicle design and manufacturing
120727,Aerodynamics of motorcycles and motorbikes || Aerodynamics in motorcycles
120787,Hittites || Hittite Empire
120790,Historical regions in Asia Minor || Ancient regions of Asia Minor
120816,Iglesias family (show business) || Iglesias family
120818,Hunter-gatherers and agriculture transition studies || Hunter-gatherers transition to agriculture
120842,Political parties in India || Indian political parties
120859,"Towns in Washburn County, Wisconsin || Geography of Washburn County, Wisconsin"
120933,Fairies || Fairies in mythology and folklore || Fairies in culture
120945,Economy of Luxembourg || Luxembourg economy
120951,Wives of hip hop musicians and producers || Wives of hip hop musicians
120967,Hyundai vehicles || Hyundai Motor Company vehicles
120977,Concrete tests || Concrete engineering tests
120992,Public sector banks in India || Public sector banks of India
121008,Nevada economy-related lists and data sets || Nevada-related statistics and data reports
121039,Lego Dimensions || LEGO Dimensions
121072,Root vegetables farming || Root vegetables cultivation
121123,1980s in American television || 1980s in American television history
121124,Family Ties (TV series) || Family Ties
121142,Wikipedia manual of style (writing about fonts) || Wikipedia manual of style guides for typography articles
121182,Golf club management companies || Golf management companies
121183,PGA Tour venues || PGA Championship venues
121192,Financial services companies of Florida || Financial services companies based in Florida
121199,"Towns in Calaveras County, California || Geography of Calaveras County, California"
121219,"Turlock, California || Turlock, California geography stubs"
121238,Meteorology of France || Meteorology of Paris
121259,"Census-designated places in Muskegon County, Michigan || Populated places in Muskegon County, Michigan"
121308,Bengal cat || Bengal cats
121317,Musculoskeletal disorders of neck and back || Musculoskeletal disorders of the neck and back
121331,Economic problems of households in the United States || Economic problems of households || Economic problems in households
121339,Ice skating venues || Roller skating rinks || Ice skating rinks
121431,Fashion accessories sizing systems || Fashion accessories sizing standards || Fashion accessories sizing guides
121448,Culinary festivals in the United States || Food festivals in the United States
121464,Teenage drivers in the United States || Teen drivers in the United States
121472,Insect species by population || Insect species by population size
121477,Hmong culture || Cultural history of the Hmong people
121499,Economic history of British India || Economic history of British rule in India
121506,Boehringer Ingelheim products || Boehringer Ingelheim
121515,Economic development in Georgia (U.S. state) || Economic development of Georgia (U.S. state)
121522,Economic geology methods || Economic geology methods and concepts
121525,2015 meteorology || Meteorology of 2015
121531,"Populated places in Franklin County, North Carolina || Geography of Franklin County, North Carolina || Education in Franklin County, North Carolina"
121565,Caesars Entertainment || Caesars Entertainment brands
121582,Mints of the United States || Mints in the United States
121589,Gulfstream aircraft models || Gulfstream aircraft
121590,Beechcraft aircraft models || Hawker Beechcraft aircraft models || Beechcraft aircraft
121622,Human-wildlife interactions || Human-wildlife interaction
121628,Isotopes of iodine || Iodine isotopes
121650,Snowstorms in the United States || Snowstorms in North America
121655,Russian ruble || Currencies of Russia
121675,Sustainability and recycling || Sustainability and recycling practices
121690,Ram Trucks models || Dodge Ram trucks
121710,Dentistry licensing in the United States || Dental licensing in the United States || Dental licensing and regulation in the United States
121712,Dental education and training by country || Dentistry education and training by country
121719,Digital signatures in computing || Digital signatures
121727,Tanger Factory Outlet Centers properties || Tanger Factory Outlet Centers
121742,Hurricane Katrina || Meteorological history of Hurricane Katrina
121814,Pisces (astrological sign) || Pisces (astrology)
121822,Linguistic terms for people by occupation || Linguistic terms for people by occupation or role
121828,Scottish folk music bands || Scottish musical groups || Scottish folk music groups
121842,"Higher education in Ithaca, New York || Ithaca College"
121901,Student records management || Academic records management
121915,Pac-12 Conference football teams || Pac-12 Conference football programs
121917,NCAA Division I FBS head coaches || NCAA Division I FBS coaches
121936,Action films by genre || Action film genres
121953,Gadget covers and cases || Gadget cases and covers
121964,Dishes with beef as a primary ingredient  || Dishes with beef as a main ingredient
121968,Hepatitis B medications || Hepatitis B treatments
122008,Laws regarding cannabis possession by country || Laws regarding cannabis possession || Laws regarding cannabis possession by country or region
122012,"Geography of Catawba County, North Carolina || Populated places in Catawba County, North Carolina"
122079,1994 establishments in Oregon || 2011 establishments in Oregon
122124,"Ogle County, Illinois || Ogle County, Illinois geography stubs"
122125,"Cities in Ogle County, Illinois || Geography of Ogle County, Illinois || Villages in Ogle County, Illinois"
122126,Towns in Northern Illinois || Towns in northern Illinois
122170,2017 disestablishments in Iowa || 2014 disestablishments in Iowa
122178,"Geography of Otsego County, New York || Populated places in Otsego County, New York || Census-designated places in Otsego County, New York"
122220,"Lawrence County, Tennessee || Cities in Lawrence County, Tennessee || Census-designated places in Lawrence County, Tennessee"
122236,Linguistic history of Spanish language || Linguistic history of the Spanish language
122277,Names of God in Islam || The names of God in Islam
122306,Word roots in language || Word roots in linguistics
122362,Motörhead members || Motörhead members
122363,Heavy metal singers || Heavy metal musicians
122375,United States Coast Guard || Coast Guard of the United States
122421,Automotive air filters || Air filters (automotive)
122426,Nursing and allied healthcare roles || Nursing and allied healthcare roles in the United States || Nursing and allied health roles in the United States
122434,"Films shot in Pittsburgh || Films shot in Pittsburgh, Pennsylvania || Films set and filmed in Pittsburgh, Pennsylvania"
122448,"Meeker County, Minnesota || Cities in Meeker County, Minnesota || Census-designated places in Meeker County, Minnesota"
122454,The Elder Scrolls items || Elder Scrolls artifacts and items || The Elder Scrolls artifacts and items
122514,Mythological twins in Greek mythology || Mythological twins
122539,Civil judgments in the United States || Legal judgments in the United States
122543,"Census-designated places in Lapeer County, Michigan || Villages in Lapeer County, Michigan"
122553,Themes in computing || Themes in computing interfaces || Themes in software design
122576,American food and drink companies || American food and beverage companies
122617,Hypocalcemia and hypercalcemia conditions || Hypocalcemia and hypercalcemia-related conditions
122618,Business records and documentation || Business documents and records
122654,Internal controls (accounting) || Internal controls in accounting
122668,Government services of Canada || Government services in Canada
122672,Poverty in England || Poverty in the United Kingdom
122688,Scottish mythology || Scottish mythology and folklore
122698,Politics of Singapore || Elections in Singapore
122706,Populated places in Negeri Sembilan || Geography of Negeri Sembilan
122765,Havanese (dog) || Havanese dogs || Havanese dog
122777,"Cities in Cass County, North Dakota || Geography of Cass County, North Dakota || Cass County, North Dakota"
122786,McCarthyism || Mccarthyism
122825,Television characters introduced in the 1970s || Television characters introduced in 1970s
122833,Hospice care nursing || Hospice nursing
122837,"Wilkesboro, North Carolina || North Wilkesboro, North Carolina"
122865,Government agencies of California || Government agencies based in California
122916,The National (band) songs || Songs written by The National (band)
122938,Gravimetric analysis || Gravimetric analysis methods
122942,Due process in the United States || Due process in the United States law
122979,Hairspray || Hairspray products
123005,Sales taxes of Canada || Sales taxes in Canada
123006,Harmonized sales tax (Canada) || Harmonized Sales Tax (Canada)
123014,Torrens title systems || Torrens title system
123021,Olmec || Olmec civilization
123026,Actors from Georgia (U.S. state) || Male actors from Georgia (U.S. state)
123162,Scented candles and diffusers || Scented candles || Scented candles and accessories
123174,Gender in politics || Gender and politics
123179,Bridge components || Bridge components and parts
123204,Live musical performances || Live music performances
123224,Borders of Pakistan and India || Borders of India and Pakistan
123227,Psychology organizations in the United States || Psychology organizations based in the United States
123235,Production and operations management || Production and manufacturing management
123279,Massachusetts Institute of Technology people || Massachusetts Institute of Technology alumni
123284,Tax exemptions || Tax exemption
123291,Steamboats of the United States || Steamboats in the United States
123299,Justin Timberlake songs || Songs written by Justin Timberlake || Soul music compositions by Justin Timberlake
123337,Model organisms || Model organisms in biology
123338,Drosophila melanogaster research || Drosophila melanogaster genetics research
123358,Bottling and labeling || Bottling and packaging
123390,OPEC oil embargoes || OPEC oil embargo
123411,Conservatories (structures) || Conservatories (architecture)
123427,IDEXX Laboratories || Idexx Laboratories
123428,Internships in the United States || Higher education internships in the United States
123446,Industrial applications of carbon || Industrial uses of carbon
123451,Wildlife longevity || Wildlife longevity studies
123464,State Pension in the United Kingdom || State pensions in the United Kingdom
123505,Davos || Tourism in Davos
123550,Threatened fish || Threatened marine fish
123556,Buddhist architecture || Religious buildings and structures in Buddhism
123589,Wineries of Washington (state) || Wineries in Washington (state) || Washington (state) wineries
123644,Roseanne || Roseanne (TV series)
123756,Syndicated American radio shows || Syndicated American radio programs
123817,Icebergs of the Arctic Ocean || Icebergs of the Arctic and Greenland seas
123828,Mormon fundamentalism and polygamy || Mormon fundamentalism and polygamy controversies
123905,Lifestyle choices affecting sleep quality || Lifestyle choices affecting sleep
123920,Tennis techniques and tactics || Tennis terminology and tactics
123958,American pharmacy brands || American pharmacy brands and chains
123968,Nests of animals || Nests of animals and insects
123973,Aging-associated financial issues || Aging-related financial issues
123974,Evolution-inducing methods in Pokémon || Evolution-inducing levels in Pokémon
123980,Hyperbaric medicine || Hyperbaric treatment procedures
123984,Towns and cities of southwestern Ohio geography stubs || Towns and cities of southwestern Ohio
123985,"Populated places in Lincoln County, Montana || Geography of Lincoln County, Montana"
124010,Mount Fuji || Geography of Mount Fuji
124018,Incoterms definitions || IncoTerms definitions
124034,AAA (automobile club) || AAA (automobile association) || AAA (American Automobile Association)
124079,New Zealand male film actors || 21st-century New Zealand male actors || 20th-century New Zealand male actors
124090,"Towns and cities in Lawrence County, Missouri || Towns and villages of Lawrence County, Missouri || Towns and villages in Lawrence County, Missouri"
124109,School traditions || High school traditions
124122,Cold storage technology || Cold storage equipment
124137,Baseball in film and television || Baseball films
124150,Outdoor lighting design || Outdoor lighting
124167,Sardinia || Geography of Sardinia
124205,Higher education qualifications in computer science || Higher education in computer science
124213,Privacy on social networks || Online privacy on social networks
124216,"Cities in Cooper County, Missouri || Populated places in Cooper County, Missouri || Geography of Cooper County, Missouri"
124221,Government of Japan || Government in Japan || Politics of Japan
124257,Climate change mitigation organizations || Climate change mitigation initiatives
124264,Tennessee demographics and economy || Tennessee economy-related lists and statistics
124285,"Hutchinson County, Texas || Census-designated places in Hutchinson County, Texas"
124286,Populated places established by Asa Philip Ace Borger || Populated places established by Asa Philip Borger
124293,Film distribution companies of the United States || Film distribution in the United States
124308,Sailors from Scotland || Scottish sailors
124364,Thermoforming || Thermoforming techniques || Thermoforming processes
124366,Cultural impact of The Beatles || Cultural impact of the Beatles
124376,Hot dog restaurants in the United States || Hot dog restaurants
124378,"Cuisine of Chicago || Cuisine of Chicago, Illinois"
124380,Tire manufacturers of the United States || Tire manufacturing companies of the United States
124396,Government departments of the Philippines || Philippine government agencies and departments
124402,State highways in Massachusetts || U.S. Highways in Massachusetts
124477,1860s in American politics || 1860s in the United States politics and government
124479,ASDA || Asda
124485,Computer performance optimization tools || Computer performance optimization software
124521,Cultural depictions of Abraham Lincoln in film and television || Cultural depictions of Abraham Lincoln on film and television
124522,World War I armistices || Armistices of World War I
124551,Basil cultivation || Basil cultivation and uses
124559,Hogwarts staff members (fictional) || Hogwarts staff members
124563,Sustainable burial methods || Sustainable burial methods and alternatives || Sustainable burial practices
124606,2007 establishments in Sweden || 2010 establishments in Sweden || 1999 establishments in Sweden
124630,Breweries in Missouri || Beer brewing companies based in Missouri
124655,Treadmill exercise testing || Treadmill tests
124690,Civil–military airports in the United States || Civil-military airports in the United States
124722,LGBT symbols || LGBT flags
124730,Paphos District geography || Paphos (city) || Paphos District geography stubs
124734,Census in Canada || Population statistics in Canada
124744,Running shoes || Running shoes brands
124747,Kayaking equipment || Kayaking techniques
124764,Greek city-states || Ancient Greek city-states || Greek city-states 
124838,Equal protection under United States law || Equal protection under the law in the United States
124850,Power substations || Electrical substations
124906,"Geography of Lehigh County, Pennsylvania || Towns in Lehigh Valley"
124948,Heating equipment manufacturers || Heating equipment manufacturers and suppliers
124949,HVAC manufacturing companies of the United States || Hvac manufacturing companies of the United States
124976,American Legion || The American Legion
125000,Transportation routes in California and Nevada || Transportation routes between Nevada and California
125001,Conservative talk radio hosts || American conservative talk radio hosts || Conservative talk radio hosts in the United States
125009,Weapons technology in science fiction works || Science fiction weapons || Science fiction weapons and technology
125010,Physicians by type of practice || Physicians by type of medical practice
125011,Aggression in children || Aggression in childhood
125034,Nicaragua-related lists and topics || Nicaragua-related lists
125120,Animal euthanasia || Pet euthanasia
125130,Womens' rights events || Womens rights events
125153,Nonresident alien taxation || Nonresident alien taxation in the United States
125161,American television series by viewership || Television series by viewership
125195,Tourist attractions in Kolkata || Parks in Kolkata
125224,Transdermal drug delivery systems || Transdermal drug delivery
125227,Norwegian Cruise Line || Norwegian Cruise Line Holdings
125247,"Dallas Landmarks || Dallas, Texas landmarks"
125267,Economic history of Haiti || Economy of Haiti
125284,Alaskan cruises || Alaska cruises
125290,Ice Age animals || Ice Age mammals || Ice Age mammals of North America
125291,Professional responsibility in legal practice || Professional responsibility in law
125313,Rottweiler || Rottweilers
125361,Itch management techniques || Itch management methods
125369,Economic history of Massachusetts || Economic history of Massachusetts 
125396,"Census-designated places in Rutland County, Vermont || Populated places in Rutland County, Vermont"
125417,Rental property management || Rental property
125447,Urban planning law || Urban planning and development laws
125476,Economic consortia || Business consortia
125487,Giant elliptical galaxies || Giant elliptical galaxies in astronomy
125491,Clarinet || Clarinets
125493,Catering and banquet services || Catering and banquet services industry
125516,Hotels in Jamaica || Hospitality industry of Jamaica
125533,"Sutter County, California || Geography of Sutter County, California"
125571,Linguistics and cognition research topics || Linguistics and cognition studies
125612,Pharmacy organizations in the United States || Pharmacy organizations based in the United States
125618,Fauna of Tasmania || Animals of Tasmania
125675,Pinus || Pinus species
125698,Castration in animals || Castration of animals
125719,Diplomas || Diplomas and certificates
125754,"Salt Lake County, Utah || Census-designated places in Salt Lake County, Utah"
125772,Compact fluorescent lamps || Compact fluorescent lamp technology
125796,18th-century Austrian composers || 18th-century Austrian musicians
125802,Mining in Afghanistan || Economic geology of Afghanistan
125807,Inflatable products || Inflatables (products)
125831,"Cities in Iowa County, Wisconsin || Iowa County, Wisconsin geography stubs"
125850,"Unincorporated communities in Comanche County, Texas || Geography of Comanche County, Texas"
125851,Flags of Angola || National symbols of Angola
125877,Aerial photography and videography equipment || Aerial videography and cinematography equipment
125889,Hazard prevention in buildings and structures || Hazard prevention in buildings
125897,Cultural festivals in Edinburgh || Festivals in Edinburgh
125929,Florida Panhandle geography stubs || Florida Panhandle geography articles needing attention to detail and sources. 
125937,Aviation engines || Aerospace engines
125944,Allergy testing || Allergy tests
125976,Diseases and disorders by stage || Diseases and disorders by stage classification
125996,Mouthwash brands and products || Mouthwash brands and types
126003,"Towns in Scotland County, North Carolina || Geography of Scotland County, North Carolina || Scotland County, North Carolina"
126028,2000s American music groups || 2000s American music bands
126032,Pseudonymous musicians || Pseudonymous artists
